Midascontactid,Createdat,Emailpermissionstatus,Cont.Acq.Src,Email.Src.First,Segment,Segmentsecondary,Email.Acq.Dt,Email.Pref.Ch.Dt,Entry.Point.List,Cont.Acq.Src2,Cont.Acq.Dte,Prod.Buy.Last,Prod.Buy.First,Prod.Buy.Accessories,Prod.Buy.All.In.One.Desktop,Prod.Buy.Desktop,Prod.Buy.Idc,Prod.Buy.Idpd,Prod.Buy.Laptop,Prod.Buy.Servers,Prod.Buy.Software,Prod.Buy.Thnkc,Prod.Buy.Thnkp,Prod.Buy.Warranties,Prod.Buy.Workstation,Prod.Buy.Android.Tablet,Prod.Buy.Windows.Tablet,Prod.Buy.Convertible,Prod.Buy.Android.Os,Prod.Buy.Gaming,Prod.Buy.Windows.Os,Prod.Buy.Gaming.Related,Country,Eml.Sent.Num,Eml.Sent.First.Ts,Eml.Sent.Last.Ts,Eml.Open.Num,Eml.Open.First.Ts,Eml.Open.Last.Ts,Eml.Click.Num,Eml.Click.First.Ts,Eml.Click.Last.Ts,Eml.Bounce.Last.Ts,Eml.Unsub.Last.Ts,Eml.Spam.Last.Ts,Email.Domain,Em.Pref.Status,Em.Pref.Dte,Invalid.Email.Dte,Em.Spamclplt.Dte
1044177757,07/12/2019,I,OOBWIN15,OOBWIN15,CON,,07/12/2019,07/12/2019,|OOBWIN1506|,OOBWIN15,07/12/2019,07/12/2019,07/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,8,07/12/2019,13/01/2020,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,07/12/2019,NA,NA
1045925476,21/01/2020,I,CROWDS19,CROWDS19,AFF,,20/01/2020,06/03/2020,|ADBEMA1906|COMAPS1603|CROWDS1902|HYBORD1502|HYBRIS1506|OOBWIN1506|SAPCRMSHIP120501|,CROWDS19,20/01/2020,26/02/2020,22/01/2020,NA,NA,26/02/2020,NA,NA,NA,NA,NA,26/02/2020,22/01/2020,26/02/2020,NA,NA,NA,NA,NA,NA,NA,NA,US,6,02/02/2020,20/02/2020,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,22/01/2020,NA,NA
1043821189,16/12/2019,U,HYBRIS15,,CON,,NA,01/12/2019,|HYBORD1502|HYBRIS1506|SAPCRMSHIP120501|,HYBRIS15,29/11/2019,01/12/2019,29/11/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,U,01/12/2019,NA,NA
1040006126,20/08/2019,U,OOBWIN15,,CON,,NA,19/08/2019,|OOBWIN1506|,OOBWIN15,19/08/2019,19/08/2019,19/08/2019,NA,NA,NA,NA,19/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,2,25/11/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,foxandstephens.com,U,19/08/2019,NA,NA
1039337869,23/07/2019,I,OOBWIN15,OOBWIN15,CON,,17/07/2019,17/07/2019,|OOBWIN1506|,OOBWIN15,17/07/2019,17/07/2019,17/07/2019,NA,17/07/2019,NA,17/07/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,4,23/07/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,yahoo.com,I,17/07/2019,NA,NA
1045549741,11/01/2020,I,OOBWIN15,OOBWIN15,CON,,11/01/2020,11/01/2020,|OOBWIN1506|,OOBWIN15,11/01/2020,11/01/2020,11/01/2020,NA,NA,NA,NA,11/01/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,2,11/01/2020,13/01/2020,1,16/01/2020,16/01/2020,0,NA,NA,NA,NA,NA,gmail.com,I,11/01/2020,NA,NA
1046784355,26/02/2020,U,GAMPAX20,,CON,,NA,21/01/2020,|GAMPAX2002|,GAMPAX20,21/01/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,U,21/01/2020,NA,NA
1039042818,01/07/2019,U,OOBWIN15,,CON,,NA,30/06/2019,|OOBWIN1506|,OOBWIN15,30/06/2019,30/06/2019,30/06/2019,NA,NA,NA,NA,30/06/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,4,01/07/2019,24/12/2019,2,01/07/2019,26/11/2019,0,NA,NA,NA,NA,NA,yahoo.com,U,30/06/2019,NA,NA
1038201183,04/05/2019,I,OOBWIN15,OOBWIN15,CON,,02/05/2019,02/05/2019,|OOBWIN1506|,OOBWIN15,02/05/2019,02/05/2019,02/05/2019,NA,02/05/2019,NA,02/05/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,8,04/05/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,aol.com,I,02/05/2019,NA,NA
1038266374,08/05/2019,I,OOBWIN15,OOBWIN15,CON,,07/05/2019,07/05/2019,|OOBWIN1506|,OOBWIN15,07/05/2019,07/05/2019,07/05/2019,NA,NA,NA,NA,07/05/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,72,08/05/2019,20/02/2020,1,27/11/2019,27/11/2019,0,NA,NA,NA,NA,NA,gmail.com,I,07/05/2019,NA,NA
1039666088,06/08/2019,U,OOBWIN15,,CON,,NA,15/08/2019,|HYBRIS1506|OOBWIN1506|,OOBWIN15,05/08/2019,05/08/2019,05/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,05/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,1,06/08/2019,02/09/2019,1,13/08/2019,03/09/2019,1,15/08/2019,03/09/2019,NA,NA,NA,wonderwarenorth.com,U,15/08/2019,NA,NA
1043582339,21/11/2019,I,OOBWIN15,OOBWIN15,CON,,21/11/2019,21/11/2019,|OOBWIN1506|,OOBWIN15,21/11/2019,21/11/2019,21/11/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,21/11/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,21,21/11/2019,03/12/2019,8,23/11/2019,04/12/2019,2,26/11/2019,04/12/2019,NA,NA,NA,gtcskopje.com.mk,I,21/11/2019,NA,NA
1041195443,29/08/2019,I,ADBEMA19,ADBEMA19,CON,,29/08/2019,29/08/2019,|ADBEMA1906|,ADBEMA19,29/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,96,29/08/2019,20/02/2020,1,14/10/2019,14/10/2019,1,14/10/2019,14/10/2019,NA,NA,NA,yahoo.com,I,29/08/2019,NA,NA
1042060137,21/09/2019,I,OOBWIN15,OOBWIN15,CON,,21/09/2019,21/09/2019,|OOBWIN1506|,OOBWIN15,21/09/2019,21/09/2019,21/09/2019,NA,NA,NA,NA,21/09/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,37,21/09/2019,13/01/2020,0,NA,NA,0,NA,NA,NA,NA,NA,yahoo.com,I,21/09/2019,NA,NA
1041622965,10/09/2019,U,OOBWIN15,,CON,,NA,09/09/2019,|OOBWIN1506|,OOBWIN15,09/09/2019,09/09/2019,09/09/2019,NA,NA,NA,NA,09/09/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,2,25/11/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,U,09/09/2019,NA,NA
1046974793,05/03/2020,I,OOBWIN15,OOBWIN15,CON,,05/03/2020,05/03/2020,|OOBWIN1506|,OOBWIN15,05/03/2020,05/03/2020,05/03/2020,NA,NA,NA,NA,05/03/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05/03/2020,US,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,icloud.com,I,05/03/2020,NA,NA
1039345844,23/07/2019,I,OOBWIN15,OOBWIN15,CON,,18/07/2019,18/07/2019,|OOBWIN1506|,OOBWIN15,18/07/2019,18/07/2019,18/07/2019,NA,NA,18/07/2019,18/07/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,5,23/07/2019,24/12/2019,1,28/07/2019,28/07/2019,0,NA,NA,NA,NA,NA,hotmail.com,I,18/07/2019,NA,NA
1033990274,03/02/2020,I,HWDCGS18,HWDCGS19,CON,,12/12/2019,12/12/2019,|HWDCGS1806|HWDCGS1905|,HWDCGS18,22/09/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,4,03/02/2020,20/02/2020,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,12/12/2019,NA,NA
1045090087,27/12/2019,I,OOBWIN15,OOBWIN15,CON,,27/12/2019,27/12/2019,|OOBWIN1506|,OOBWIN15,27/12/2019,27/12/2019,27/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,2,27/12/2019,13/01/2020,0,NA,NA,0,NA,NA,NA,NA,NA,aol.com,I,27/12/2019,NA,NA
1039706669,08/08/2019,U,OOBWIN15,,CON,,NA,07/08/2019,|OOBWIN1506|,OOBWIN15,07/08/2019,07/08/2019,07/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07/08/2019,NA,NA,US,6,27/11/2019,14/02/2020,0,NA,NA,0,NA,NA,NA,NA,NA,hotmail.com,U,07/08/2019,NA,NA
1044019877,04/12/2019,I,OOBWIN15,OOBWIN15,CON,,04/12/2019,06/12/2019,|HYBRIS1506|OOBWIN1506|,OOBWIN15,04/12/2019,04/12/2019,04/12/2019,NA,04/12/2019,NA,04/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,4,04/12/2019,13/01/2020,2,05/12/2019,09/12/2019,1,06/12/2019,06/12/2019,NA,NA,NA,outlook.com,I,04/12/2019,NA,NA
1039661812,06/08/2019,U,OOBWIN15,,CON,,NA,05/08/2019,|OOBWIN1506|,OOBWIN15,05/08/2019,05/08/2019,05/08/2019,NA,NA,NA,NA,05/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,1,06/08/2019,02/09/2019,1,13/08/2019,02/09/2019,0,NA,NA,NA,NA,NA,hotmail.com,U,05/08/2019,NA,NA
1044793725,21/12/2019,I,HYBRIS15,OOBWIN14,CON,,15/04/2015,20/12/2019,|HYBRIS1506|,HYBRIS15,20/12/2019,15/04/2015,15/04/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,hotmail.com,I,15/04/2015,NA,NA
1046052033,25/01/2020,I,OOBWIN15,OOBWIN15,CON,,25/01/2020,25/01/2020,|OOBWIN1506|,OOBWIN15,25/01/2020,25/01/2020,25/01/2020,NA,NA,NA,NA,25/01/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,1,25/01/2020,25/01/2020,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,25/01/2020,NA,NA
1014934534,26/10/2019,I,OOBWIN15,PREFCNTR,CON,,22/07/2016,27/10/2019,|COMEMS1507|LIDUAS1608|OOBWIN1506|PREFCNTR|RI6 PERMISSION|,OOBWIN15,21/07/2016,21/07/2016,21/07/2016,NA,NA,21/07/2016,21/07/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,88,05/12/2016,20/02/2020,39,22/07/2016,17/02/2020,5,22/07/2016,07/08/2017,NA,07/08/2017,NA,gmail.com,I,27/10/2019,NA,NA
1040097871,23/08/2019,I,HYBRIS15,HYBRIS15,AFF,,22/08/2019,22/08/2019,|HYBRIS1506|,HYBRIS15,22/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,pepsico.com,I,22/08/2019,NA,NA
1042947225,23/10/2019,I,OOBWIN15,OOBWIN15,CON,,23/10/2019,23/10/2019,|OOBWIN1506|,OOBWIN15,23/10/2019,23/10/2019,23/10/2019,NA,NA,NA,NA,23/10/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,34,23/10/2019,21/01/2020,6,23/10/2019,21/01/2020,0,NA,NA,NA,NA,NA,gmail.com,I,23/10/2019,NA,NA
1037879578,22/04/2019,U,HYBRIS15,,AFF,,NA,04/06/2019,|HYBORD1502|HYBRIS1506|SAPCRMSHIP120501|,HYBRIS15,08/04/2019,15/04/2019,08/04/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,15/04/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,54,19/07/2019,16/12/2019,11,19/07/2019,03/12/2019,1,19/07/2019,19/07/2019,NA,NA,NA,colliers.com,U,04/06/2019,NA,NA
1039791992,12/08/2019,I,HYBRIS15,HYBRIS15,CON,,11/08/2019,11/08/2019,|HYBRIS1506|,HYBRIS15,11/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,hotmali.cn,I,11/08/2019,NA,NA
1043204343,05/11/2019,U,OOBWIN15,,CON,,NA,04/11/2019,|OOBWIN1506|,OOBWIN15,04/11/2019,04/11/2019,04/11/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,2,25/11/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,itamar-medical.com,U,04/11/2019,NA,NA
1044982533,26/12/2019,I,OOBWIN15,OOBWIN15,CON,,26/12/2019,26/12/2019,|OOBWIN1506|,OOBWIN15,26/12/2019,26/12/2019,26/12/2019,NA,NA,NA,NA,26/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,2,26/12/2019,17/01/2020,0,NA,NA,0,NA,NA,NA,NA,NA,outlook.com,I,26/12/2019,NA,NA
1039984037,19/08/2019,I,OOBWIN15,OOBWIN15,CON,,18/08/2019,18/08/2019,|OOBWIN1506|,OOBWIN15,18/08/2019,18/08/2019,18/08/2019,NA,NA,NA,NA,18/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,4,19/08/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,18/08/2019,NA,NA
1045839202,16/01/2020,I,OOBWIN15,OOBWIN15,CON,,16/01/2020,16/01/2020,|OOBWIN1506|,OOBWIN15,16/01/2020,16/01/2020,16/01/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,1,16/01/2020,16/01/2020,0,NA,NA,0,NA,NA,NA,NA,NA,feld-capital.com,I,16/01/2020,NA,NA
1039497352,28/07/2019,I,HWDCGS19,HWDCGS19,CON,,26/07/2019,14/11/2019,|HWDCGS1905|HWDHEL1908|,HWDCGS19,26/07/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,110,28/07/2019,03/02/2020,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,14/11/2019,NA,NA
1038177363,01/05/2019,I,OOBWIN15,OOBWIN15,CON,,30/04/2019,30/04/2019,|OOBWIN1506|,OOBWIN15,30/04/2019,30/04/2019,30/04/2019,NA,NA,NA,NA,30/04/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,2,01/05/2019,16/05/2019,0,NA,NA,0,NA,NA,NA,NA,NA,yahoo.com,I,30/04/2019,NA,NA
400748344,09/04/2019,I,VALUECLK,VALUECLK,CON,,22/03/2012,08/04/2019,|OOBWIN1506|VALUECLK|,VALUECLK,22/03/2012,08/04/2019,08/04/2019,NA,NA,NA,NA,08/04/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,6,09/04/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,msn.com,I,22/03/2012,NA,NA
1038458626,22/05/2019,I,OOBWIN15,OOBWIN15,CON,,21/05/2019,21/05/2019,|OOBWIN1506|,OOBWIN15,21/05/2019,21/05/2019,21/05/2019,NA,NA,NA,NA,21/05/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,8,22/05/2019,24/12/2019,1,13/06/2019,13/06/2019,0,NA,NA,NA,NA,NA,gmail.com,I,21/05/2019,NA,NA
1043935237,02/12/2019,I,SAPCRMSH,OOBWIN15,CON,,02/12/2019,02/12/2019,|OOBWIN1506|SAPCRMSHIP120501|,SAPCRMSH,29/11/2019,02/12/2019,28/11/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,11,02/12/2019,05/02/2020,10,02/12/2019,05/02/2020,0,NA,NA,NA,NA,NA,hotmail.com,I,02/12/2019,NA,NA
1043597975,22/11/2019,I,OOBWIN15,OOBWIN15,CON,,22/11/2019,22/11/2019,|OOBWIN1506|,OOBWIN15,22/11/2019,22/11/2019,22/11/2019,NA,NA,NA,NA,22/11/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,25,22/11/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,22/11/2019,NA,NA
1039792186,12/08/2019,I,HYBRIS15,HYBRIS15,CON,,11/08/2019,11/08/2019,|HYBRIS1506|,HYBRIS15,11/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,hotmali.cn,I,11/08/2019,NA,NA
1045318602,05/01/2020,U,OOBWIN15,,CON,,NA,04/01/2020,|OOBWIN1506|,OOBWIN15,04/01/2020,04/01/2020,04/01/2020,NA,NA,04/01/2020,04/01/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,outlook.com,U,04/01/2020,NA,NA
1044476928,12/12/2019,I,OOBWIN15,OOBWIN15,CON,,12/12/2019,12/12/2019,|OOBWIN1506|,OOBWIN15,12/12/2019,12/12/2019,12/12/2019,NA,NA,NA,NA,12/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,3,12/12/2019,13/01/2020,2,12/12/2019,25/12/2019,0,NA,NA,NA,NA,NA,gmail.com,I,12/12/2019,NA,NA
1045914818,19/01/2020,I,OOBWIN15,OOBWIN15,CON,,20/01/2020,20/01/2020,|OOBWIN1506|,OOBWIN15,20/01/2020,20/01/2020,20/01/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,1,19/01/2020,19/01/2020,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,20/01/2020,NA,NA
1038053183,06/05/2019,U,HYBRIS15,,CON,,NA,26/04/2019,|HYBORD1502|HYBRIS1506|OOBWIN1506|SAPCRMSHIP120501|,HYBRIS15,21/04/2019,26/04/2019,21/04/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,127,25/07/2019,20/02/2020,13,25/07/2019,03/12/2019,2,26/10/2019,02/11/2019,NA,NA,NA,gmail.com,U,26/04/2019,NA,NA
1046919386,03/03/2020,U,OOBWIN15,,CON,,NA,02/03/2020,|OOBWIN1506|,OOBWIN15,02/03/2020,02/03/2020,02/03/2020,NA,NA,NA,NA,02/03/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gmail.com,U,02/03/2020,NA,NA
1045242318,02/01/2020,U,OOBWIN15,,CON,,NA,02/01/2020,|OOBWIN1506|,OOBWIN15,02/01/2020,02/01/2020,02/01/2020,NA,NA,NA,NA,02/01/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,U,02/01/2020,NA,NA
1041959446,18/09/2019,I,HYBRIS15,HYBRIS15,CON,,17/09/2019,17/09/2019,|HYBRIS1506|,HYBRIS15,17/09/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,158mail.cn,I,17/09/2019,NA,NA
1045226332,01/01/2020,I,OOBWIN15,OOBWIN15,CON,,01/01/2020,01/01/2020,|OOBWIN1506|,OOBWIN15,01/01/2020,01/01/2020,01/01/2020,NA,NA,NA,NA,01/01/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,2,01/01/2020,17/01/2020,2,02/01/2020,18/01/2020,0,NA,NA,NA,NA,NA,att.net,I,01/01/2020,NA,NA
1044052600,05/12/2019,U,SAPCRMSH,,CON,,NA,03/12/2019,|SAPCRMSHIP120501|,SAPCRMSH,03/12/2019,03/12/2019,03/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,3,16/12/2019,16/01/2020,0,NA,NA,0,NA,NA,NA,NA,NA,yahoo.com,U,03/12/2019,NA,NA
1045235486,02/01/2020,U,OOBWIN15,,CON,,NA,01/01/2020,|OOBWIN1506|,OOBWIN15,01/01/2020,01/01/2020,01/01/2020,NA,NA,NA,NA,01/01/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,U,01/01/2020,NA,NA
1041782400,13/09/2019,I,CROWDS19,CROWDS19,CON,,12/09/2019,12/10/2019,|CROWDS1902|HYBORD1502|HYBRIS1506|SAPCRMSHIP120501|,CROWDS19,12/09/2019,13/09/2019,12/09/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,63,25/11/2019,20/02/2020,3,26/11/2019,28/12/2019,1,29/11/2019,29/11/2019,NA,NA,NA,live.com,I,12/09/2019,NA,NA
1039762304,11/08/2019,I,HYBRIS15,HYBRIS15,CON,,10/08/2019,24/08/2019,|HYBORD1502|HYBRIS1506|SAPCRMSHIP120501|,HYBRIS15,10/08/2019,20/08/2019,10/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA,32,24/12/2019,20/02/2020,1,25/12/2019,25/12/2019,0,NA,NA,NA,NA,NA,gmail.com,I,24/08/2019,NA,NA
1043937347,02/12/2019,I,HYBRIS15,CROWDS19,CON,,02/12/2019,17/01/2020,|CROWDS1902|HYBORD1502|HYBRIS1506|OOBWIN1506|SAPCRMSHIP120501|,HYBRIS15,02/12/2019,13/01/2020,02/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/12/2019,03/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,US,50,07/12/2019,20/02/2020,15,07/12/2019,18/02/2020,1,07/01/2020,07/01/2020,NA,NA,NA,gmail.com,I,02/12/2019,NA,NA
1041431991,05/09/2019,I,ADBEMA19,ADBEMA19,CON,,05/09/2019,05/09/2019,|ADBEMA1906|,ADBEMA19,05/09/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,92,05/09/2019,20/02/2020,2,05/09/2019,17/02/2020,0,NA,NA,NA,NA,NA,gmail.com,I,05/09/2019,NA,NA
1045851702,17/01/2020,U,OOBWIN15,,CON,,NA,16/01/2020,|OOBWIN1506|,OOBWIN15,16/01/2020,16/01/2020,16/01/2020,NA,16/01/2020,NA,16/01/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,12,22/01/2020,20/02/2020,7,22/01/2020,17/02/2020,0,NA,NA,NA,NA,NA,huskers.unl.edu,U,16/01/2020,NA,NA
1044182278,07/12/2019,I,OOBWIN15,OOBWIN15,CON,,07/12/2019,07/12/2019,|OOBWIN1506|,OOBWIN15,07/12/2019,07/12/2019,07/12/2019,NA,NA,NA,NA,07/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,7,07/12/2019,13/01/2020,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,07/12/2019,NA,NA
1046952381,04/03/2020,I,OOBWIN15,OOBWIN15,CON,,04/03/2020,04/03/2020,|OOBWIN1506|,OOBWIN15,04/03/2020,04/03/2020,04/03/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gmail.com,I,04/03/2020,NA,NA
1046197679,01/02/2020,I,HWDCGS19,HWDCGS19,CON,,19/11/2019,31/01/2020,|HWDCGS1905|LEDSWP1901|,HWDCGS19,19/11/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,4,03/02/2020,20/02/2020,1,04/02/2020,04/02/2020,0,NA,NA,NA,NA,NA,aol.com,I,31/01/2020,NA,NA
1041349385,05/09/2019,I,HYBRIS15,HYBRIS15,CON,,03/09/2019,03/09/2019,|HYBRIS1506|,HYBRIS15,03/09/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,133mail.cn,I,03/09/2019,NA,NA
1040143903,26/08/2019,U,OOBWIN15,,CON,,NA,23/08/2019,|OOBWIN1506|,OOBWIN15,23/08/2019,23/08/2019,23/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,23/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,3,27/08/2019,24/12/2019,1,31/10/2019,31/10/2019,0,NA,NA,NA,NA,NA,outlook.com,U,23/08/2019,NA,NA
1043271790,09/11/2019,I,OOBWIN15,OOBWIN15,CON,,09/11/2019,09/11/2019,|OOBWIN1506|,OOBWIN15,09/11/2019,09/11/2019,09/11/2019,NA,NA,NA,NA,09/11/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,31,09/11/2019,10/02/2020,0,NA,NA,0,NA,NA,NA,NA,NA,yahoo.com,I,09/11/2019,NA,NA
